nonoverlapping dependency,frequency,norm,rank,samples
( VB advcl VBG ) ( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( VB nsubj NN ),1.0,0.000917431192661,20,"Pinching the bridge of the nose, eyes closed
"
( VBG ccomp NN ) ( NN cop VBZ ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"Clasping another's hand or forearm
"
( NN dep NN ) ( NN conj NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"Eyes that dance, sparkle, or shine
"
( VBG dobj NN ) ( VBG advcl JJ ) ( JJ case IN ),1.0,0.000917431192661,20,"Stretching the arms out wide
"
( NN acl:relcl VBZ ) ( VBZ xcomp JJ ),1.0,0.000917431192661,20,"A stomach that feels hard
"
( VB dobj NN ) ( VB advmod RB ) ( RB cc CC ) ( RB conj RB ),1.0,0.000917431192661,20,"Rolling the neck back and forth
"
( NN acl VBG ) ( VBG xcomp JJ ),1.0,0.000917431192661,20,"The mouth falling open
"
( VBG dobj NN ) ( VBG advmod RB ) ( VBG nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ),1.0,0.000917431192661,20,"Tipping the head back for a moment and closing the eyes
"
( VBG dobj NN ) ( NN compound NNP ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000917431192661,20,"Making an X motion with one's hands
"
( VB nsubj NNP ) ( NNP compound NNP ) ( VB dobj NN ),1.0,0.000917431192661,20,"Fingers touching parted lips
"
( VB xcomp VBG ) ( VBG advmod RB ) ( VBG advcl VBG ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000917431192661,20,"Head tipping back, turning one's face to the sky
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( VBG advcl VBG ) ( VBG advmod RB ) ( VBG dobj PRP ),1.0,0.000917431192661,20,"Tightening the hands into fists, then loosening them
"
( NNP dep VBG ) ( VBG nmod NN ) ( NN case TO ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000917431192661,20,"Chin lowering to one's chest
"
( VB dobj NN ) ( VB cc CC ) ( VB conj VB ),1.0,0.000917431192661,20,"Shoulders that drop or curl
"
( VB dobj NN ) ( VB xcomp VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000917431192661,20,"Closing the eyes to savor the experience
"
( VB advmod RB ) ( VB xcomp VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Hands up, backing away with a shudder
"
( VB advcl VBG ) ( VBG xcomp JJ ) ( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( VB nsubj NN ) ( VB xcomp JJ ),1.0,0.000917431192661,20,"Standing tall with good posture, legs spread wide
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN compound NN ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Tapping one's index finger against the lip
"
( VBN nsubj NN ) ( NN amod JJ ) ( JJ amod JJ ),1.0,0.000917431192661,20,"A slow, disbelieving head shake
"
( NN nsubj NN ) ( NN nmod NN ) ( NN case IN ) ( NN acl VBG ) ( VBG nmod CD ) ( CD case IN ) ( NN cop VBZ ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"A sensation of hair raising on one's arms and nape
"
( VBZ advcl VBG ) ( VBG cc CC ) ( VBG conj VBG ) ( VBZ nsubj NN ) ( VBZ advmod RB ),1.0,0.000917431192661,20,"Flinching or starting, the body jumping slightly
"
( NN compound NNP ) ( NN appos NN ) ( NN advmod RB ),1.0,0.000917431192661,20,"Perfect posture, shoulders back, exposed neck
"
( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ) ( NN cc CC ) ( NN conj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Stroking one's own neck or arm as a surrogate
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG advmod RB ) ( VBG dep VBG ) ( VBG xcomp VB ) ( VB mark TO ) ( VB xcomp JJ ),1.0,0.000917431192661,20,"Scrunching up the face and then releasing, trying to regain calm
"
( VBZ nsubj NN ) ( NN amod JJ ) ( JJ amod JJ ),1.0,0.000917431192661,20,"Hands that shake, nervous twitching
"
( VBN nsubj NN ) ( VBN advmod NN ),1.0,0.000917431192661,20,"Hands that briefly clench
"
( VBN nsubj NN ) ( VBN xcomp VBG ),1.0,0.000917431192661,20,"Vigorous head shaking
"
( VBG nmod NN ) ( NN case TO ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"A hand fluttering to the lips or neck
"
( NN acl:relcl VBN ),1.0,0.000917431192661,20,"Cheeks that burn
"
( VBG dobj NN ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN compound NN ),1.0,0.000917431192661,20,"Holding arms up in a victory V
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN acl VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000917431192661,20,"Lifting one's chin to expose the neck
"
( NN dep RB ) ( NN acl:relcl VB ) ( VB aux MD ) ( VB neg RB ),1.0,0.000917431192661,20,"Fidgety hands that won't settle
"
( NN appos NN ) ( NN acl VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Eyes narrowing, eyebrows pulling down in concentration
"
( NN nsubj NN ) ( NN amod VBG ) ( NN cop VBZ ) ( NN case IN ) ( NN dep NN ) ( NN mark IN ) ( NN case IN ),1.0,0.000917431192661,20,"Shaking one's head as if in denial
"
( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG advmod RB ) ( RB advmod RB ),1.0,0.000917431192661,20,"Holding the knees and legs tightly together
"
( NN amod VBN ) ( NN cc CC ) ( NN conj VBN ) ( VBN nsubj NNP ),1.0,0.000917431192661,20,"A raised eyebrow and a See? look
"
( VBN nsubj VBN ) ( VBN advmod RB ) ( VBN nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Increased sweat, particularly on the hands
"
( VBG dobj NN ) ( NN compound NNP ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Making a Hmmm noise in the throat
"
( VBZ dep JJ ) ( JJ nmod NN ) ( NN case IN ) ( VBZ nsubj RB ) ( RB advmod RB ) ( RB appos JJ ),1.0,0.000917431192661,20,"Speed-talking with others, heads close together, gossipy
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN amod JJ ) ( NN case POS ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"Hooking a hand in the other person's belt or pocket
"
( VB dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN acl VB ) ( VB mark TO ) ( VB advmod RB ) ( RB advmod RBR ) ( VB dobj NN ),1.0,0.000917431192661,20,"Closing one's eyes to more clearly recall the memories
"
( VB nsubj NN ) ( VB nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000917431192661,20,"Hands folded in one's lap
"
( NN amod VBG ) ( NN appos NN ) ( NN amod JJ ) ( JJ xcomp VB ) ( VB mark TO ),1.0,0.000917431192661,20,"Leg muscles tightening, the body ready to run
"
( NN amod JJ ) ( NN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"Frequent touching of the face and lips
"
( VBG mark IN ) ( VBG nsubj NN ) ( VBG aux VBZ ),1.0,0.000917431192661,20,"Feeling like the head is spinning
"
( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Grabbing at the sides of the head in an I can't believe it gesture
"
( VB ccomp VB ) ( VB dobj JJ ),1.0,0.000917431192661,20,"Hands that go limp
"
( VB mark TO ) ( VB cc CC ) ( VB conj VB ) ( VB dobj NN ),1.0,0.000917431192661,20,"The tongue darting out to touch or lick the lips
"
( VB xcomp VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( VBG xcomp VB ) ( VB mark TO ) ( VB advmod RB ),1.0,0.000917431192661,20,"Head tipping back on the neck to look skyward
"
( NN amod JJ ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000917431192661,20,"A dry throat from rushed breathing
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG cc RB ) ( RB dep IN ) ( VBG conj VBG ),1.0,0.000917431192661,20,"Twisting one's neck as if sore
"
( VBN nsubj NN ) ( VBN advmod RB ) ( VBN advmod RB ),1.0,0.000917431192661,20,"Knees locked tight together
"
( VB xcomp VBG ) ( VBG xcomp JJ ),1.0,0.000917431192661,20,"Throat growing thick
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG cc CC ) ( VBG conj NN ),1.0,0.000917431192661,20,"Rubbing at one's nose or mouth
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case TO ) ( NN amod VBG ),1.0,0.000917431192661,20,"Pressing fingers to smiling lips
"
( VBN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"Tension in the neck and shoulders
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000917431192661,20,"Putting one's hands over one's ears
"
( NN dep VBG ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000917431192661,20,"A hand covering one's mouth
"
( NN acl:relcl VBZ ) ( VBZ xcomp VB ) ( VB mark TO ),1.0,0.000917431192661,20,"A face that seems to shine
"
( VB advcl VBG ) ( VBG cc RB ) ( RB cc CC ) ( VBG conj VBG ) ( VB nsubj NN ) ( VB cc CC ) ( VB conj VBZ ),1.0,0.000917431192661,20,"Staring but not seeing, eyes shut or crying
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG advmod RB ) ( RB advmod RB ),1.0,0.000917431192661,20,"Clasping one's knees tightly together
"
( VBG dobj NN ) ( VBG compound:prt RP ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.000917431192661,20,"Tilting the chin down and frowning
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG nmod NN ) ( NN case TO ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ),1.0,0.000917431192661,20,"Tilting one's head to the side and pursing the lips
"
( VBZ nsubj NN ) ( NN acl:relcl JJ ) ( JJ cop VBN ),1.0,0.000917431192661,20,"Eyes that are bright, glossy
"
( VB nsubj NN ) ( NN compound NNP ) ( NN appos NN ) ( NN advmod RB ) ( VB advmod NN ),1.0,0.000917431192661,20,"Perfect posture, shoulders back, exposed neck
"
( JJ nsubj NN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000917431192661,20,"Keeping one's hands free
"
( VBG mark IN ) ( VBG nsubj NN ) ( VBG dobj NN ) ( NN amod JJ ) ( NN case POS ),1.0,0.000917431192661,20,"Sitting with knees touching the other person's
"
( NN acl:relcl VB ) ( VB aux VBN ) ( VB neg RB ) ( VB xcomp VB ) ( VB mark TO ) ( VB advmod RB ) ( RB advmod RB ),1.0,0.000917431192661,20,"Eyes that don't seem to blink often enough
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG nmod NN ) ( NN case TO ) ( NN amod JJ ),1.0,0.000917431192661,20,"Swinging or tapping one's foot to an easy beat
"
( NN acl:relcl VBN ) ( VBN auxpass VBN ) ( VBN xcomp JJ ),1.0,0.000917431192661,20,"Legs that are planted wide
"
( RB nmod:npmod NN ),1.0,0.000917431192661,20,"Hands up, palms toward the aggressor
"
( NN dep VBG ) ( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000917431192661,20,"Arms crossing the stomach in a protective huddle
"
( NN amod JJ ) ( NN cc CC ) ( NN acl VBG ) ( VBG xcomp JJ ),1.0,0.000917431192661,20,"Knees loosening and feeling weak
"
( NN advmod RB ) ( NN advmod NN ) ( NN case IN ) ( NN nummod CD ),1.0,0.000917431192661,20,"Leaning in, hand on one knee
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000917431192661,20,"Tipping or turning the head to the side
"
( NN dep NN ) ( NN compound NN ),1.0,0.000917431192661,20,"Eyes that blink infrequently
"
( NN acl:relcl VBN ) ( VBN dobj JJ ) ( JJ amod JJ ) ( JJ amod JJ ),1.0,0.000917431192661,20,"Eyes that appear cold, dead, flat
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( VBG nmod NN ) ( NN case TO ) ( NN nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Cracking the neck from side to side for intimidation
"
( JJ nsubj NN ) ( NN acl VBG ) ( VBG nmod CD ) ( CD case IN ) ( JJ cop VBZ ),1.0,0.000917431192661,20,"Hands curling around one's middle
"
( NN acl:relcl JJ ) ( JJ cop VBN ) ( JJ advmod RB ) ( JJ xcomp JJ ),1.0,0.000917431192661,20,"Eyes that are cold, hard, flinty
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000917431192661,20,"Pressing a hand against one's chest, fingers splayed out
"
( NNP nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN compound VBG ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.000917431192661,20,"Pain in the jaw from clenching or grinding teeth
"
( NN dep VBG ) ( VBG compound:prt RP ),1.0,0.000917431192661,20,"The mouth turning down
"
( VB dobj NN ) ( VB xcomp VBN ) ( VBN advmod RB ) ( VBN mark TO ) ( VBN auxpass VB ) ( VBN compound:prt RP ),1.0,0.000917431192661,20,"Raising a hand immediately to be called on
"
( VB nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ) ( NN amod JJ ) ( VB xcomp VBG ) ( VBG dobj NN ),1.0,0.000917431192661,20,"Tightness in the jaw and facial muscles, causing discomfort
"
( VBZ nsubj NN ) ( VBZ compound:prt RP ),1.0,0.000917431192661,20,"The chin dipping down
"
( VBZ nsubj NN ) ( NN amod VBG ),1.0,0.000917431192661,20,"Hands gripping elbows
"
( NNP dep VBG ) ( VBG advmod RB ),1.0,0.000917431192661,20,"Chin poking forward
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000917431192661,20,"Rubbing a hand against the front of one's shirt
"
( VBN nsubj NN ) ( VBN xcomp JJ ),1.0,0.000917431192661,20,"Eyes appear red
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN advmod RB ),1.0,0.000917431192661,20,"Dragging the hands through the hair repeatedly
"
( JJ nsubj NN ) ( JJ advmod RB ),1.0,0.000917431192661,20,"Planting the feet wide apart
"
( VB nsubj NN ) ( NN acl VBG ) ( VBG xcomp NN ) ( VB dobj NN ),1.0,0.000917431192661,20,"The mouth becoming moist, increased saliva
"
( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Retreating into the fetal position or curling up on the knees
"
( VBG dobj NN ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case TO ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.000917431192661,20,"Drawing knees up to the body's core
"
( VBG mark IN ) ( VBG dobj NN ) ( VBG advmod RB ),1.0,0.000917431192661,20,"Sidelong glances while keeping the head still
"
( NN compound NN ) ( NN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"Burning sensation in the chest or stomach
"
( VB nmod NN ) ( NN case IN ) ( VB cc CC ) ( VB conj VB ),1.0,0.000917431192661,20,"Pain in the ribs or stomach
"
( NNP nmod NN ) ( NN advmod RB ) ( NN advmod RB ) ( NN case IN ),1.0,0.000917431192661,20,"Leaning forward, elbows on knees
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN case POS ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"Laying a hand on someone's back or shoulder
"
( VBZ nsubj NN ) ( NN appos NN ) ( NN acl VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Eyes narrowing, eyebrows pulling down in concentration
"
( NN nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"Beads of sweat on the lip or forehead
"
( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( VBG xcomp VB ) ( VB mark TO ) ( VB advmod RB ),1.0,0.000917431192661,20,"Head tipping back on the neck to look skyward
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),1.0,0.000917431192661,20,"Touching or stroking one's own throat
"
( VB xcomp VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),1.0,0.000917431192661,20,"Hand splaying across one's upper chest
"
( VBG dobj NN ) ( VBG advcl VB ) ( VB mark IN ) ( VB mark IN ) ( VB mark TO ) ( VB compound:prt RP ) ( VB dobj NN ),1.0,0.000917431192661,20,"Rubbing the brow as if to ward off a headache
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN dep RP ) ( NN nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Laying one's head down on the table
"
( NN dep VBG ) ( VBG advmod RB ) ( VBG conj VBG ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.000917431192661,20,"The lips pressing together, pursing, or flattening
"
( NN amod JJ ) ( NN appos NNP ),1.0,0.000917431192661,20,"Throat clearing, swallowing
"
( VBZ nsubj NN ) ( NN acl:relcl VBZ ) ( VBZ nmod NN ) ( NN case CC ) ( VBZ compound:prt RP ),1.0,0.000917431192661,20,"A mouth that opens but nothing comes out
"
( VBG dep NN ) ( VBG cc CC ) ( VBG conj JJ ),1.0,0.000917431192661,20,"Shoulders dropping or slumping
"
( NN appos NN ) ( NN amod JJ ),1.0,0.000917431192661,20,"An expressionless, unsmiling face
"
( JJ dep NN ) ( JJ advcl VBG ) ( VBG mark IN ),1.0,0.000917431192661,20,"Arms swinging while walking
"
( VB compound:prt RP ) ( VB advcl VBN ) ( VBN mark IN ) ( VBN nsubj NN ) ( VBN compound:prt RP ),1.0,0.000917431192661,20,"Head down as the eyes look up
"
( NN case TO ) ( NN nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Pressing fists to the sides of the head
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Biting or chewing at the lip
"
( NN dep VBG ) ( VBG nmod NN ) ( NN case TO ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"A hand fluttering to the lips or neck
"
( VBZ nsubj NN ) ( NN acl VBG ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000917431192661,20,"Arms falling to sides, lifeless
"
( VB nsubj NN ) ( VB dep IN ) ( IN advmod RB ) ( IN nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Eyes narrowed, as if in confusion
"
( VBN nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Pain in the jaw
"
( VBG dobj NN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN amod VBG ),1.0,0.000917431192661,20,"Raising the eyebrows and offering a questioning gaze
"
( VBZ advmod RB ) ( VBZ nsubj NN ),1.0,0.000917431192661,20,"Unconsciously parting the lips
"
( VB advcl VBG ) ( VBG dobj NN ) ( VB nsubj NN ),1.0,0.000917431192661,20,"Dropping the head, eyes closed
"
( NN cc CC ) ( NN conj NN ) ( NN nmod:poss NN ) ( NN amod JJ ) ( NN case POS ),1.0,0.000917431192661,20,"Closing or curling one's hands inward
"
( NN appos NN ) ( NN acl VBG ),1.0,0.000917431192661,20,"Stiff walking, the knees locking
"
( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000917431192661,20,"Teeth biting down on the bottom lip
"
( VBG advmod RB ) ( VBG compound:prt RP ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000917431192661,20,"Subconsciously thrusting out one's chest
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000917431192661,20,"Punching fists against thighs to release frustration
"
( VB ccomp VBG ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG advmod RB ),1.0,0.000917431192661,20,"Eyebrows furrowing and then releasing
"
( VBG dobj NN ) ( VBG xcomp JJ ) ( JJ mark TO ) ( JJ cop VB ),1.0,0.000917431192661,20,"Buzzing the lips to be rude
"
( NN dep NN ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000917431192661,20,"Shoulders that quake with repressed sobs
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000917431192661,20,"Speaking through the teeth with forced restraint
"
( VBG dobj NN ) ( NN acl:relcl VBN ) ( VBN dobj NN ) ( NN amod JJ ),1.0,0.000917431192661,20,"Watering eyes that display an inward focus
"
( NN dep RB ) ( NN compound NN ),1.0,0.000917431192661,20,"Steady eye contact
"
( VBN xcomp VBG ) ( VBG dobj JJ ) ( VBN cc CC ) ( VBN conj JJ ) ( JJ advmod RB ),1.0,0.000917431192661,20,"Eyes appearing damp and overly bright
"
( VBG advmod RB ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000917431192661,20,"Slowly shaking one's head
"
( VB nsubj NN ) ( VB nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"Hands jammed into armpits or self-hugging
"
( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN amod VBN ),1.0,0.000917431192661,20,"Backing away with raised hands
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG compound:prt RP ),1.0,0.000917431192661,20,"Rubbing one's arms and looking around
"
( VB nsubj NN ) ( NN acl:relcl JJ ) ( JJ cop VBN ) ( VB nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000917431192661,20,"Eyes that are soft, filled with an inner glow
"
( VB mark TO ) ( VB dobj NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000917431192661,20,"Pulling up a collar to cover the mouth and nose
"
( JJ nsubj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ) ( JJ advmod RB ) ( JJ advmod RB ),1.0,0.000917431192661,20,"Elbows pressing into the sides, making one's body as small as possible
"
( VB ccomp VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG conj VBG ) ( VBG dobj PRP ) ( VBG advmod RB ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG advmod RB ),1.0,0.000917431192661,20,"Hands carving through one's hair, holding it back and then releasing
"
( VBN nsubj NN ) ( VBN nmod NN ) ( NN case IN ) ( NN appos NN ),1.0,0.000917431192661,20,"Arms hang at the sides, slack
"
( VB nsubj NN ) ( NN nmod:poss NN ) ( NN amod JJ ) ( NN case POS ),1.0,0.000917431192661,20,"Squeezing one's eyes shut
"
( NN acl VBG ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN acl VB ) ( VB mark IN ) ( VB mark IN ) ( VB mark TO ) ( VB dobj PRP ) ( VB advmod RB ),1.0,0.000917431192661,20,"Arms clutching one's body as if to hold it together
"
( VBG nmod NN ) ( NN case IN ) ( NN acl VBN ) ( VBN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG conj VBG ) ( VBG xcomp JJ ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG compound:prt RP ),1.0,0.000917431192661,20,"Standing with hands tucked in one's armpits, thumbs visible and pointing up
"
( VBG nmod NN ) ( NN case IN ) ( NN nummod CD ) ( NN acl VBG ) ( VBG dobj JJ ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Standing with one arm holding the other at the elbow
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG advcl VB ) ( VB mark RB ) ( RB mwe IN ) ( VB mark TO ) ( VB xcomp JJ ) ( VB nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000917431192661,20,"Flicking a hand in front of one's nose as if to get rid of a bad smell
"
( RB dep RB ),1.0,0.000917431192661,20,"Shoulders back
"
( NN compound NN ) ( NN dep VBN ) ( VBN mark IN ) ( VBN parataxis VBG ) ( VBG dobj NN ),1.0,0.000917431192661,20,"The body sagging while seated, lacking tension
"
( VB dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN acl VB ) ( VB mark TO ) ( VB dobj NN ) ( VB compound:prt RP ),1.0,0.000917431192661,20,"Closing one's eyes to shut everything out
"
( VBZ nsubj NN ) ( NN acl VBG ) ( VBG compound:prt RP ) ( VBZ xcomp VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Shoulders drawing up, elbows tucking into the sides
"
( VB nsubj NN ) ( VB advmod RB ) ( RB nmod NN ) ( NN case IN ) ( VB compound:prt RP ) ( VB dobj NN ),1.0,0.000917431192661,20,"Throwing hands up in an I give up gesture
"
( VB nsubj NN ) ( NN amod VBG ),1.0,0.000917431192661,20,"Squeezing eyes shut
"
( NN amod JJ ) ( NN dep VBG ) ( VBG dobj NN ) ( VBG advmod RB ),1.0,0.000917431192661,20,"A single shoulder shrug that breaks quickly
"
( VB advmod RB ) ( RB advmod RB ) ( VB nsubj NN ) ( VB nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"Leaning back, an arm hooked over the back of a chair
"
( NN nsubj NN ) ( NN amod VBG ) ( NN nmod CD ) ( CD case IN ) ( NN cop VBZ ),1.0,0.000917431192661,20,"Rising color in one's cheeks
"
( NN amod JJ ) ( NN appos NN ) ( NN acl VBG ) ( VBG advmod RB ) ( VBG advmod RB ),1.0,0.000917431192661,20,"An open mouth, the tongue pushing slightly forward
"
( VB nmod NN ) ( NN case IN ) ( VB nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( VB xcomp VBG ) ( VBG advcl JJ ) ( JJ mark IN ) ( JJ nsubj NN ) ( JJ cop VBN ),1.0,0.000917431192661,20,"Leaning in awkwardly with hands in the pockets, asking if things are okay
"
( NN cc CC ) ( NN conj NN ) ( NN amod JJ ) ( NN nmod NN ) ( NN case IN ),1.0,0.000917431192661,20,"A grimace and a slight shake of the head
"
( NN cc CC ) ( NN conj NN ) ( NN amod VBG ),1.0,0.000917431192661,20,"Hunched posture and a drooping head
"
( NNP compound NNP ) ( NNP cc CC ) ( NNP acl VBG ) ( VBG advmod RB ),1.0,0.000917431192661,20,"Shoulders slumping or curling forward
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( VBG cc RB ) ( RB cc CC ) ( VBG conj VBG ) ( VBG dobj NN ),1.0,0.000917431192661,20,"Shaking the head in disapproval but not saying anything
"
